Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
376,1,4180,Guandong,Limited liability company (sole proprietorship of natural person),2011,4180,Construction industry,1,2,2,0,2,4,2,4,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,12,10,3,12,10,3,12,10,3,12,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1
377,0,1000,Guandong,Limited liability company (Natural person investment or holding),4507,1000,Construction industry,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,16,16,20,16,16,7,5,11,20,16,16,18,16,16,0,0,0,0,0,1,0,0,0,0,0,2,2
378,0,6800,Guandong,Limited liability company (Natural person investment or holding),1293,706,Construction industry,4,2,0,0,0,4,6,9,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,32,19,119,32,19,119,32,0,119,32,19,119,32,0,119,0,0,0,0,0,0,0,0,0,0,0,0,1
379,0,10008,Guandong,Limited liability company (Natural person investment or holding),2745,0,Leasing and business services,2,2,13,2,7,0,4,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,0,0,0,0,4,0,0,0,0,5,1,0
380,0,2000,Guandong,Limited liability company,2187,2000,Construction industry,3,2,44,4,0,2,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,84,62,83,86,65,83,86,65,83,86,65,83,86,65,0,0,0,0,0,0,0,0,0,0,0,1,0
381,0,2000,Guandong,Limited liability company (Natural person investment or holding),3919,2000,Wholesale and retail,2,2,14,0,0,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,19,2,23,19,22,23,19,22,23,19,22,23,19,22,0,0,0,0,0,0,0,0,0,0,0,2,2
382,0,6999,Guandong,Limited liability company (Natural person investment or holding),3677,800,Construction industry,2,2,3,0,5,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,15,16,0,15,16,0,15,16,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,2
383,0,2200,Guandong,Limited liability company (Natural person investment or holding),1928,0,Construction industry,2,2,0,0,0,0,7,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,13,17,16,13,17,16,13,17,16,13,17,16,13,0,0,0,0,0,0,0,0,0,0,0,1,0
384,0,6300,Guandong,Limited liability company (sole proprietorship of natural person),2120,309,Construction industry,1,2,0,2,4,5,0,6,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,6,31,30,6,31,30,6,31,30,6,31,30,6,0,0,0,0,0,0,0,0,0,0,0,1,1
385,0,2800,Guandong,Limited liability company (sole proprietorship of natural person),898,320,Construction industry,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,5000,Guandong,Other limited liability companies,1344,1000,Construction industry,3,2,0,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,23,13,30,23,13,30,23,13,30,23,13,30,23,13,0,0,0,0,0,0,0,0,0,0,0,0,1
387,0,2280,Guandong,Limited liability company (Natural person investment or holding),1578,0,Scientific research and technology services,2,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,3,0,0,1,10,10,4,10,10,4,10,10,4,10,10,4,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,5000,Guandong,Limited liability company (Natural person investment or holding),2542,0,Construction industry,2,3,13,0,1,0,0,5,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,33,26,25,33,26,25,33,26,25,33,26,25,33,0,0,0,0,0,7,0,0,0,2,4,2,1
389,0,3000,Guandong,Limited liability company (Natural person investment or holding),3602,1006,Construction industry,3,2,0,2,5,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,10,18,16,10,18,16,10,18,6,10,18,16,10,0,0,0,0,0,0,1,0,0,0,0,2,2
390,0,4800,Guandong,Limited liability company (Natural person investment or holding),1085,0,Construction industry,2,2,0,0,0,2,11,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,0,32,20,0,32,20,0,32,20,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,0,3195.4,Guandong,Limited liability company (sole proprietorship of natural person),4165,2128,Construction industry,1,2,6,7,1,1,8,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,18,26,21,18,26,21,18,26,21,18,26,21,18,26,21,0,0,0,1,0,0,0,0,0,0,0,0,1
392,0,10800,Guandong,Limited liability company (Natural person investment or holding),4085,3200,Construction industry,3,3,3,0,3,2,0,0,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,4,14,4,4,0,0,0,1,0,0,0,0,0,0,0,0,56,44,35,56,44,35,56,44,35,57,44,35,56,44,35,0,0,0,0,0,0,0,0,0,1,1,0,0
393,0,1608,Guandong,Limited liability company (Natural person investment or holding),6390,0,Wholesale and retail,2,2,8,5,0,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,,,11,,,11,,,11,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,1000,Guandong,Limited liability company (Natural person investment or holding),1115,1000,Scientific research and technology services,4,2,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,1000,Guandong,Limited liability company (Natural person investment or holding),1020,19.24,Construction industry,2,2,0,0,0,0,9,3,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,2,0,6,2,0,6,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,1000,Guandong,Limited liability company (Natural person investment or holding),1047,0,Construction industry,2,2,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,,5,0,,5,0,,5,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,3800,Guandong,Limited liability company (sole proprietorship of natural person),5335,1202,Construction industry,1,2,12,0,4,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,0,0,0,1,0,1,0,0,1,1,1,1,0
398,0,16888,Guandong,Limited liability company (Natural person investment or holding),2241,0,Construction industry,2,1,2,0,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,9,16,13,9,16,13,9,16,13,9,16,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,5000,Guandong,Limited liability company (Natural person investment or holding),1637,0,Wholesale and retail,2,2,0,0,4,2,4,0,4,0,0,1,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,22,36,27,22,0,0,0,36,27,22,0,0,0,0,0,0,0,4,2,0,0,0,0,2,2,0
400,0,1000,Guandong,Limited liability company (Natural person investment or holding),2580,5,"Information transmission, software and information technology services",3,2,7,0,14,2,7,7,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,8,9,6,8,9,6,8,9,6,8,9,6,8,9,6,0,0,0,0,0,2,0,0,0,0,1,0,0
401,0,1066,Guandong,Limited liability company (Natural person investment or holding),3141,100,"Information transmission, software and information technology services",2,2,6,2,0,0,2,0,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,8,0,0,2,9,8,7,9,8,7,9,8,7,9,8,7,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1
402,0,2018,Guandong,Limited liability company (Natural person investment or holding),1081,802.5,Construction industry,7,3,0,0,0,4,0,3,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,96,,44,96,,44,96,,44,96,,44,96,,0,0,0,0,0,2,0,0,0,0,0,1,0
403,0,5000,Guandong,Limited liability company (Natural person investment or holding),1009,2500,Construction industry,2,3,0,0,0,0,2,6,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,,6,4,,6,4,,6,4,,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,5000,Guandong,Limited liability company (Natural person investment or holding),1950,400,Scientific research and technology services,2,2,0,6,2,2,3,8,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0,0,1,1,14,27,0,0,0,0,0,0,0,3,4,7,27,9,20,22,14,20,22,14,20,22,14,20,22,14,20,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,1000,Guandong,Limited liability company (Natural person investment or holding),1024,1000,Construction industry,2,2,0,0,0,3,0,2,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1,11,6,1,11,6,1,11,6,1,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,2000,Guandong,Limited liability company (Natural person investment or holding),1042,2000,Construction industry,4,2,0,0,0,0,2,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,,20,13,,20,13,,20,13,,20,13,,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,1800,Guandong,Limited liability company (Natural person investment or holding),805,437.06,Wholesale and retail,3,2,0,0,0,0,0,4,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,,17,30,,17,30,,17,30,,17,30,,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,10000.8,Guandong,Limited liability company (Natural person investment or holding),11250,2128,Construction industry,4,3,11,1,0,2,4,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,33,,30,33,,30,33,,30,33,,30,33,,30,0,0,0,0,1,0,0,0,0,0,1,3,1
409,0,10280,Guandong,Limited liability company (Natural person investment or holding),1043,0,Construction industry,2,2,0,0,0,2,7,14,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,0,38,26,0,38,26,0,38,26,0,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,16000,Guandong,Other limited liability companies,5582,600,Construction industry,2,2,23,3,2,0,3,9,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,22,35,22,22,36,22,22,35,22,22,35,22,22,0,0,0,0,0,0,0,0,0,0,0,2,2
411,0,5000,Guandong,Limited liability company (Natural person investment or holding),1703,1000,Construction industry,2,2,0,3,8,3,4,5,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,41,48,43,41,48,43,41,48,43,41,48,43,41,0,0,0,0,0,0,0,0,0,0,0,0,2
412,0,1000,Guandong,Limited liability company (Natural person investment or holding),3802,1000,Construction industry,2,2,9,0,3,0,14,8,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,23,5,24,23,20,24,23,20,24,23,20,24,23,20,0,0,0,0,0,0,0,0,0,0,0,0,1
413,0,2000,Guandong,Limited liability company (Natural person investment or holding),2036,0,Construction industry,2,2,0,0,4,1,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,4,14,9,4,14,9,4,14,9,4,14,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,1000,Guandong,Limited liability company (Natural person investment or holding),1929,359,"Electricity, heat, gas and water production and supply",2,3,0,0,4,2,2,0,,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,19,23,21,19,23,21,19,23,21,19,23,21,19,0,0,0,0,0,0,0,0,0,0,1,1,0
415,0,3090,Guandong,Limited liability company (sole proprietorship of legal person invested or controlled by non natural person),924,3090,Construction industry,1,3,0,0,0,0,5,3,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,2200,Guandong,Limited liability company (sole proprietorship of natural person),5849,2200,Leasing and business services,1,2,15,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,31,35,32,31,35,32,31,35,32,31,35,32,31,0,0,0,0,2,5,1,0,0,2,6,4,2
417,0,5000,Guandong,Limited liability company (sole proprietorship of natural person),928,0,Construction industry,1,2,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,1,12,,1,12,,1,12,,1,12,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,1000,Guandong,Limited liability company (sole proprietorship of natural person),5566,1000,Construction industry,1,2,27,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,0,0,3,1,0,0,0,2,3,1,0
419,0,2000,Guandong,Limited liability company (Natural person investment or holding),784,440.93,Construction industry,2,2,0,0,0,0,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,5000,Guandong,Limited liability company (Natural person investment or holding),2990,5000,Construction industry,4,2,1,10,2,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,57,57,36,57,57,63,57,57,63,57,57,63,57,57,63,0,0,0,0,0,0,0,0,0,0,1,2,2
421,0,2000,Guandong,Limited liability company (Natural person investment or holding),1334,1300,Construction industry,2,2,0,0,0,4,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,63,11,77,63,11,77,63,11,77,63,11,77,63,11,0,0,0,0,0,0,0,0,0,0,1,4,1
422,0,2000,Guandong,Limited liability company (sole proprietorship of natural person),2698,2000,Leasing and business services,1,2,0,6,0,6,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,8,,10,8,,10,8,,10,8,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,2
423,0,3200,Guandong,Limited liability company (Natural person investment or holding),2808,3200,Construction industry,2,2,1,1,0,2,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,0,0,0,1,1,1,0,1,1,1,1,2,0
424,0,1000,Guandong,Limited liability company (Natural person investment or holding),4975,1000,Wholesale and retail,2,2,4,9,0,1,3,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,32,25,,32,25,,32,25,,32,25,,32,25,0,0,1,0,2,0,1,1,1,1,2,0,2
425,0,25168,Guandong,Limited liability company (sole proprietorship of natural person),9750,25168,Construction industry,1,3,46,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,0,0,0,5,1,2,0,5,1,1,1,0,2
426,0,5000,Guandong,Limited liability company (Natural person investment or holding),1058,0,Construction industry,3,2,0,0,0,2,23,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,13848,Guandong,Limited liability company (Natural person investment or holding),4229,0,Construction industry,2,2,14,5,21,10,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,80,56,,80,56,,80,56,,80,56,,80,56,0,0,0,1,1,0,0,0,4,0,3,5,3
428,0,4700,Guangxi,Limited liability company (Natural person investment or holding),1596,85,Leasing and business services,2,3,0,0,8,8,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,11,5,7,11,5,7,11,5,7,11,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1
429,0,2000,Guangxi,Limited liability company (Natural person investment or holding),2424,1080,Construction industry,3,2,0,0,10,0,1,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,4,0,0,4,4,1,3,0
430,0,1000,Guangxi,Limited liability company (Natural person investment or holding),2216,500,Construction industry,2,2,0,6,0,0,4,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,15,14,15,15,14,14,15,14,15,15,14,15,15,0,0,0,0,0,1,0,0,0,0,0,0,0
431,0,4300,Guangxi,Limited liability company (sole proprietorship of natural person),1773,0,Construction industry,1,2,0,2,0,4,3,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,5000,Guangxi,Limited liability company (Natural person investment or holding),2395,1335,Construction industry,2,3,2,4,1,1,0,1,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,2,16,11,2,16,11,2,16,11,2,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,0,2016,Guangxi,Limited liability company (Natural person investment or holding),1911,2016,Construction industry,2,2,0,0,0,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,10,2,1,10,2,1,10,2,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,5000,Guangxi,Limited liability company (Natural person investment or holding),1360,50,Construction industry,2,2,0,0,0,1,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,16,4,4,16,4,4,16,4,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0,500,Guangxi,Limited liability company (Natural person investment or holding),3654,300,Leasing and business services,3,1,2,2,1,0,0,7,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,3
436,0,2600,Guangxi,Limited liability company (sole proprietorship of legal person invested or controlled by non natural person),1112,0,Construction industry,1,3,0,0,0,11,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,18,0,1,18,0,1,18,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,5000,Guangxi,Limited liability company (Natural person investment or holding),7261,3188,Construction industry,2,2,27,9,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,5,37,3,5,37,3,5,37,3,5,37,3,5,0,0,0,0,1,0,0,0,0,0,1,4,0
438,0,5000,Guangxi,Limited liability company (Natural person investment or holding),2460,5000,Construction industry,2,2,10,0,0,0,0,8,9,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,4,0,7,1
